age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y;y_binary;predicted_prob
32;unemployed;divorced;primary;no;0;no;no;cellular;15;jul;175;4;-1;0;unknown;no;0;0.0486267989037711
33;technician;married;secondary;no;0;yes;yes;cellular;19;nov;163;2;-1;0;unknown;no;0;0.0575900096683362
55;services;divorced;secondary;no;218;yes;no;unknown;29;may;200;2;-1;0;unknown;no;0;0.0862069080671441
51;blue-collar;married;primary;no;5050;no;yes;unknown;16;jun;75;7;-1;0;unknown;no;0;0.0368659729403358
48;blue-collar;married;secondary;no;741;yes;no;cellular;16;apr;227;1;-1;0;unknown;no;0;0.0961309669428777
37;services;single;secondary;no;1050;yes;no;cellular;3;feb;586;3;-1;0;unknown;no;0;0.21392095047021
33;services;single;secondary;no;-56;no;yes;cellular;10;jul;119;5;-1;0;unknown;no;0;0.0367308125341228
30;blue-collar;married;primary;no;1;yes;yes;telephone;22;jul;80;2;-1;0;unknown;no;0;0.041757230387896
43;blue-collar;married;primary;no;-98;yes;yes;cellular;12;may;112;2;330;3;other;no;0;0.0548903317207615
49;technician;married;secondary;no;4667;yes;no;unknown;19;may;130;2;-1;0;unknown;no;0;0.0703408868940537
54;unemployed;married;primary;no;541;yes;no;cellular;3;feb;237;3;-1;0;unknown;no;0;0.0880565331182813
31;unemployed;married;tertiary;no;7744;no;no;cellular;26;aug;377;8;-1;0;unknown;no;0;0.0769006309967867
54;unknown;married;unknown;no;895;no;no;cellular;7;oct;335;1;-1;0;unknown;yes;1;0.145679957696906
36;unemployed;married;secondary;no;-129;yes;no;cellular;29;jul;121;3;-1;0;unknown;no;0;0.0468527358025379
30;admin.;married;secondary;no;0;no;no;cellular;15;jul;127;5;-1;0;unknown;no;0;0.0363693600692646
27;technician;single;secondary;no;158;no;no;unknown;1;jul;650;2;-1;0;unknown;yes;1;0.245163080492845
30;admin.;married;secondary;no;122;yes;no;unknown;16;may;107;1;-1;0;unknown;no;0;0.050728356522935
30;blue-collar;married;secondary;no;673;yes;no;unknown;20;may;610;2;-1;0;unknown;no;0;0.2288450652831
35;technician;divorced;secondary;no;0;no;no;cellular;25;aug;124;4;-1;0;unknown;no;0;0.0424380385702124
33;services;divorced;secondary;no;411;yes;no;unknown;8;may;216;1;-1;0;unknown;no;0;0.0765244217903066
43;blue-collar;divorced;primary;no;-97;yes;yes;cellular;31;jul;747;4;-1;0;unknown;no;0;0.315209910820326
41;blue-collar;married;secondary;no;-217;yes;no;cellular;11;may;313;1;349;3;other;no;0;0.11399490898609
41;management;divorced;tertiary;no;5037;no;no;cellular;23;apr;252;9;185;5;other;yes;1;0.0487545614653371
46;admin.;divorced;secondary;no;2232;no;no;cellular;13;feb;121;1;-1;0;unknown;yes;1;0.068439694188131
54;blue-collar;married;secondary;no;-932;yes;no;unknown;7;may;799;1;-1;0;unknown;no;0;0.462616477976505
32;management;married;tertiary;no;913;yes;no;cellular;23;jun;883;1;674;4;failure;no;0;0.475440171765806
30;technician;single;tertiary;no;236;yes;no;unknown;16;may;197;1;-1;0;unknown;no;0;0.0689167536785214
40;entrepreneur;married;primary;no;0;yes;no;cellular;11;jul;271;2;-1;0;unknown;no;0;0.0900186028996956
30;blue-collar;married;primary;no;2581;no;no;unknown;12;may;221;2;-1;0;unknown;no;0;0.0715707836843555
27;admin.;married;secondary;no;639;no;yes;cellular;14;jul;243;3;-1;0;unknown;no;0;0.0643482162915073
41;blue-collar;married;primary;no;849;yes;no;unknown;15;may;72;1;-1;0;unknown;no;0;0.0527207116474481
54;services;married;secondary;no;386;yes;no;cellular;2;aug;155;2;-1;0;unknown;no;0;0.0736749354624223
32;management;single;tertiary;no;1218;yes;no;telephone;28;jan;70;2;-1;0;unknown;no;0;0.0426249289138659
31;management;married;tertiary;no;2603;yes;no;cellular;11;feb;280;4;-1;0;unknown;yes;1;0.0727391769770544
42;blue-collar;married;secondary;no;-921;yes;no;unknown;26;may;115;2;-1;0;unknown;no;0;0.0536952152881574
48;admin.;married;primary;no;607;no;no;unknown;20;jun;29;2;-1;0;unknown;no;0;0.0448371738756755
34;blue-collar;married;primary;no;79;yes;no;cellular;14;may;406;2;-1;0;unknown;no;0;0.129227717121871
55;technician;divorced;secondary;no;61;yes;yes;cellular;25;aug;113;3;-1;0;unknown;no;0;0.0583570667379227
49;technician;married;secondary;no;1091;no;no;telephone;30;jul;47;2;-1;0;unknown;no;0;0.0488600705455193
46;management;divorced;tertiary;no;743;no;no;unknown;5;jun;36;2;-1;0;unknown;no;0;0.0449059454489964
47;entrepreneur;married;unknown;no;209;yes;no;unknown;6;may;135;2;-1;0;unknown;no;0;0.0628589979765927
24;management;single;tertiary;no;172;no;no;cellular;3;jul;67;2;-1;0;unknown;no;0;0.0371000804539156
58;entrepreneur;married;secondary;no;2;no;no;unknown;16;jun;684;1;-1;0;unknown;no;0;0.381016786201957
32;management;single;tertiary;no;41;no;no;cellular;21;aug;686;5;-1;0;unknown;yes;1;0.223841471042236
25;student;single;secondary;no;1116;yes;no;cellular;2;mar;170;3;-1;0;unknown;no;0;0.0495557615074675
49;blue-collar;married;secondary;no;-55;no;no;unknown;17;jun;150;3;-1;0;unknown;no;0;0.0611152196286134
59;retired;divorced;secondary;no;5845;no;no;cellular;14;may;1060;2;-1;0;unknown;yes;1;0.714897080520255
30;management;single;tertiary;no;329;yes;no;unknown;6;jun;122;16;-1;0;unknown;no;0;0.0117508942548804
46;blue-collar;married;secondary;no;494;yes;no;unknown;26;may;724;1;-1;0;unknown;no;0;0.379684760211179
42;management;married;unknown;no;1519;no;no;cellular;19;oct;230;1;92;1;success;yes;1;0.0918304970738956
37;entrepreneur;married;tertiary;no;2685;no;no;unknown;20;jun;187;2;-1;0;unknown;no;0;0.0699146272778543
44;blue-collar;married;primary;no;-14;yes;yes;unknown;19;may;179;4;-1;0;unknown;no;0;0.0574184078642098
49;services;married;secondary;no;5673;no;yes;cellular;4;aug;357;3;-1;0;unknown;no;0;0.136346343636769
41;blue-collar;married;secondary;no;1459;no;no;unknown;5;jun;82;1;-1;0;unknown;no;0;0.0553336991534844
48;technician;married;tertiary;no;0;no;no;telephone;26;aug;176;15;-1;0;unknown;no;0;0.0198371891513815
31;management;married;secondary;no;625;yes;no;cellular;7;apr;424;1;138;1;failure;no;0;0.146063555163056
37;student;married;unknown;no;0;no;no;unknown;18;jun;115;1;-1;0;unknown;no;0;0.05682015319654
51;services;married;secondary;no;867;yes;no;cellular;3;feb;177;2;211;3;failure;no;0;0.077203300358223
80;retired;married;secondary;no;8304;no;no;telephone;9;jun;712;1;64;12;failure;yes;1;0.529691642897335
32;management;single;tertiary;no;151;yes;no;unknown;6;may;118;1;-1;0;unknown;no;0;0.0540589158852652
48;services;married;primary;yes;-583;yes;no;unknown;2;jun;25;7;-1;0;unknown;no;0;0.0259938725007953
49;blue-collar;married;tertiary;no;1784;no;no;unknown;12;jun;753;1;-1;0;unknown;no;0;0.422088763791906
30;management;married;tertiary;no;3134;yes;no;cellular;17;jul;124;1;-1;0;unknown;no;0;0.0577101036811974
27;self-employed;single;secondary;no;49;yes;no;cellular;30;jan;208;2;-1;0;unknown;no;0;0.0622019966612343
34;technician;married;secondary;no;-346;no;no;cellular;13;aug;136;4;-1;0;unknown;no;0;0.0432973631576155
49;management;married;secondary;no;1623;yes;no;cellular;19;nov;1081;2;-1;0;unknown;yes;1;0.680152734406371
48;management;married;tertiary;no;60;no;no;telephone;7;may;376;2;339;7;failure;no;0;0.138532641313449
40;services;married;secondary;no;17;no;no;cellular;4;jun;78;1;-1;0;unknown;no;0;0.052088146815541
38;blue-collar;married;secondary;no;2008;yes;no;cellular;18;nov;354;1;-1;0;unknown;no;0;0.131451788419271
46;blue-collar;married;primary;no;91;yes;no;cellular;6;may;29;1;356;2;failure;no;0;0.0476730115407558
41;entrepreneur;married;tertiary;no;171;yes;no;cellular;19;nov;209;1;191;4;failure;no;0;0.0821110423104128
28;management;single;tertiary;no;1027;yes;no;cellular;14;may;433;1;-1;0;unknown;no;0;0.146310373152463
51;services;married;unknown;no;5801;yes;no;unknown;29;may;147;2;-1;0;unknown;no;0;0.0783344182548474
33;blue-collar;divorced;primary;no;142;yes;no;telephone;11;may;41;2;300;5;failure;no;0;0.038079305398205
26;management;single;tertiary;no;205;no;no;unknown;26;may;111;1;-1;0;unknown;no;0;0.0489574759716915
34;admin.;single;secondary;no;852;no;no;cellular;14;apr;108;2;-1;0;unknown;no;0;0.0493757864656688
27;blue-collar;married;secondary;yes;-584;yes;no;cellular;7;may;411;2;-1;0;unknown;no;0;0.119135722955826
42;self-employed;married;secondary;no;97;no;no;cellular;10;jul;108;2;-1;0;unknown;no;0;0.0537128375522373
45;admin.;married;secondary;no;204;yes;no;cellular;3;jun;224;2;-1;0;unknown;yes;1;0.0824393739267848
31;technician;single;secondary;no;628;yes;no;unknown;12;may;1083;2;-1;0;unknown;no;0;0.621178607742694
32;management;single;tertiary;no;311;no;no;unknown;12;may;757;2;-1;0;unknown;yes;1;0.338593621035796
39;blue-collar;married;primary;no;1564;no;no;unknown;17;jun;57;1;-1;0;unknown;no;0;0.0496688497431964
26;blue-collar;single;secondary;no;856;yes;yes;cellular;30;jul;95;5;-1;0;unknown;no;0;0.0315474174977934
40;management;single;tertiary;no;1509;no;no;cellular;15;mar;144;2;124;1;failure;no;0;0.0611499955357585
52;services;married;secondary;no;-888;no;no;cellular;16;jul;135;1;-1;0;unknown;no;0;0.0718923545401384
40;technician;single;tertiary;no;226;no;no;cellular;15;jan;176;2;-1;0;unknown;no;0;0.0660751161721491
48;technician;married;secondary;no;127;no;yes;cellular;7;aug;524;5;-1;0;unknown;no;0;0.166976697801416
31;services;married;secondary;no;413;yes;no;unknown;13;may;65;1;-1;0;unknown;no;0;0.0448233773132377
27;admin.;married;secondary;no;710;yes;yes;cellular;6;may;653;1;334;2;success;yes;1;0.269750541690501
47;technician;married;secondary;no;1233;yes;no;unknown;11;sep;91;1;100;2;other;yes;1;0.0612218523852044
28;management;single;secondary;no;171;no;no;cellular;10;mar;93;1;-1;0;unknown;yes;1;0.0471947974181709
40;management;divorced;tertiary;no;69;yes;no;cellular;6;may;503;2;280;2;failure;no;0;0.185534115264354
34;admin.;married;secondary;no;1499;yes;no;cellular;13;apr;186;1;327;2;failure;no;0;0.0719241058876105
29;self-employed;married;tertiary;no;751;yes;no;unknown;23;may;121;2;-1;0;unknown;no;0;0.0482997965718846
36;management;married;tertiary;no;61;no;yes;cellular;19;aug;452;2;-1;0;unknown;no;0;0.152348361394173
83;retired;married;primary;no;425;no;no;telephone;22;jun;883;1;140;1;failure;yes;1;0.640085422228473
55;services;divorced;primary;no;2923;yes;no;unknown;15;may;104;2;-1;0;unknown;no;0;0.0667553034579857
43;management;divorced;tertiary;no;99;no;no;cellular;29;jan;24;3;-1;0;unknown;no;0;0.0369375604738632
23;student;single;secondary;no;1021;no;no;telephone;19;jun;79;9;-1;0;unknown;no;0;0.0191835393809497
44;technician;married;tertiary;no;1146;no;no;cellular;4;jul;178;2;-1;0;unknown;no;0;0.0714522098678912
58;blue-collar;married;primary;no;781;yes;no;cellular;15;may;74;2;-1;0;unknown;no;0;0.0596096825252269
29;admin.;single;secondary;no;1448;no;no;cellular;10;mar;217;1;184;7;other;no;0;0.0748248070543503
30;management;single;tertiary;no;604;no;yes;cellular;2;feb;475;1;-1;0;unknown;no;0;0.168427325257053
29;admin.;single;secondary;no;-194;yes;no;cellular;7;may;127;1;-1;0;unknown;no;0;0.053210950538202
41;technician;married;secondary;no;0;no;no;cellular;11;mar;101;1;-1;0;unknown;no;0;0.0570130640652147
35;housemaid;married;primary;no;0;yes;no;cellular;14;jul;340;3;-1;0;unknown;no;0;0.0964554845335004
31;technician;single;secondary;no;1014;yes;no;cellular;23;jul;158;4;-1;0;unknown;no;0;0.0464055341550025
27;admin.;single;tertiary;no;73;no;no;cellular;29;jan;242;1;-1;0;unknown;no;0;0.0768142807495059
47;services;married;secondary;no;2597;yes;no;unknown;16;may;323;1;-1;0;unknown;no;0;0.134287390016039
53;self-employed;married;tertiary;no;2627;yes;yes;unknown;16;jun;18;30;-1;0;unknown;no;0;0.00274328959477975
34;management;married;tertiary;no;1906;yes;no;cellular;14;jul;68;3;-1;0;unknown;no;0;0.0399663316909763
34;blue-collar;married;primary;no;-319;yes;yes;cellular;9;jul;134;4;-1;0;unknown;no;0;0.0430288951527675
36;management;married;tertiary;no;-296;yes;no;cellular;14;may;113;3;-1;0;unknown;no;0;0.0454060801581801
40;technician;married;secondary;no;169;yes;no;cellular;18;aug;43;4;-1;0;unknown;no;0;0.0343746562572038
37;self-employed;single;tertiary;no;556;no;no;unknown;17;jun;200;2;-1;0;unknown;no;0;0.069486184110339
65;retired;divorced;unknown;no;300;no;no;cellular;2;aug;245;2;-1;0;unknown;no;0;0.112766620779302
53;technician;divorced;secondary;no;751;yes;no;unknown;16;may;343;4;-1;0;unknown;no;0;0.112086178243871
28;technician;single;secondary;no;126;no;no;cellular;3;mar;229;1;-1;0;unknown;no;0;0.0745851553656301
33;technician;divorced;tertiary;no;-386;yes;no;unknown;23;may;530;1;-1;0;unknown;no;0;0.200387484583548
56;blue-collar;married;primary;no;379;no;no;cellular;13;aug;58;5;-1;0;unknown;no;0;0.0404961996790936
45;self-employed;married;secondary;no;706;no;no;cellular;30;apr;78;2;176;1;success;no;0;0.0511285568150503
39;technician;married;secondary;no;9121;no;no;unknown;5;jun;147;1;-1;0;unknown;no;0;0.080209068978819
28;management;single;tertiary;no;1466;yes;no;cellular;25;jul;40;1;-1;0;unknown;no;0;0.0405862022572674
36;blue-collar;married;primary;no;0;yes;no;cellular;18;nov;618;2;-1;0;unknown;no;0;0.245596471377423
41;blue-collar;married;primary;no;951;yes;no;cellular;20;apr;23;4;-1;0;unknown;no;0;0.0331116210583953
46;admin.;married;secondary;no;368;no;no;cellular;20;aug;293;1;90;4;other;yes;1;0.115024545809584
41;blue-collar;married;secondary;no;121;yes;no;cellular;13;may;16;6;176;5;other;no;0;0.0258737380422099
59;services;married;secondary;no;204;no;no;cellular;23;jul;286;2;-1;0;unknown;no;0;0.119326652515952
24;admin.;married;secondary;no;299;yes;no;cellular;6;may;209;1;321;1;failure;no;0;0.0666356797414536
34;management;married;tertiary;no;4170;yes;no;unknown;21;may;935;1;-1;0;unknown;no;0;0.54899888577479
40;blue-collar;married;primary;no;-335;yes;no;unknown;27;may;260;1;-1;0;unknown;no;0;0.0947358741016489
42;admin.;married;secondary;no;3165;yes;no;unknown;16;jun;298;4;-1;0;unknown;no;0;0.0895860578430737
50;services;married;secondary;no;254;yes;no;cellular;15;apr;397;2;337;1;failure;no;0;0.15181690394656
25;management;single;tertiary;no;553;yes;no;cellular;17;sep;113;4;479;1;failure;no;0;0.0363847928308258
51;services;divorced;secondary;no;518;yes;no;telephone;17;nov;76;1;-1;0;unknown;no;0;0.0602023989560149
50;management;married;tertiary;no;85;no;yes;cellular;1;jun;141;1;-1;0;unknown;no;0;0.0731671800848941
37;blue-collar;married;unknown;no;603;yes;no;unknown;23;may;773;2;-1;0;unknown;no;0;0.368751178700216
21;services;single;secondary;no;361;no;no;telephone;5;jun;329;1;95;1;other;no;0;0.0955370460100576
52;blue-collar;married;secondary;no;-98;yes;no;unknown;7;may;423;1;-1;0;unknown;no;0;0.181694502524017
55;retired;married;primary;no;4424;no;no;cellular;5;aug;67;4;-1;0;unknown;no;0;0.0501597213928722
26;technician;single;secondary;no;2610;yes;yes;unknown;2;jun;626;1;-1;0;unknown;no;0;0.257558889126584
38;technician;married;tertiary;no;3234;no;no;cellular;18;nov;578;2;-1;0;unknown;yes;1;0.239039471011503
32;blue-collar;married;secondary;no;687;yes;no;unknown;9;may;61;1;-1;0;unknown;no;0;0.0450791466090837
31;blue-collar;married;secondary;no;631;yes;no;unknown;23;may;248;4;-1;0;unknown;no;0;0.0624156883353406
34;technician;single;secondary;no;341;no;yes;cellular;29;jan;136;1;262;3;failure;no;0;0.0591971832673291
33;technician;single;tertiary;no;316;no;no;cellular;21;aug;126;3;-1;0;unknown;no;0;0.0463507448544538
35;technician;married;secondary;no;2;no;no;telephone;28;jan;653;3;-1;0;unknown;no;0;0.247091086693948
44;management;married;unknown;no;415;yes;no;telephone;14;may;7;7;-1;0;unknown;no;0;0.0237299527417372
48;management;divorced;tertiary;no;507;yes;no;cellular;9;apr;528;1;-1;0;unknown;no;0;0.237420535378791
29;blue-collar;married;secondary;no;912;yes;no;cellular;13;may;785;1;-1;0;unknown;no;0;0.379817268174775
50;management;married;tertiary;no;0;no;no;cellular;9;jul;243;5;-1;0;unknown;no;0;0.0696767068325702
37;blue-collar;married;primary;no;37;yes;no;cellular;13;may;24;2;362;1;other;no;0;0.0377221058998047
44;admin.;single;secondary;no;2524;no;no;unknown;19;jun;82;1;-1;0;unknown;no;0;0.0589423818199656
36;unemployed;single;tertiary;no;9019;yes;no;unknown;11;jun;952;3;-1;0;unknown;no;0;0.549233859242617
49;blue-collar;divorced;unknown;no;39;yes;no;cellular;13;may;27;5;-1;0;unknown;no;0;0.032954145956581
31;blue-collar;married;secondary;no;0;yes;no;unknown;5;may;143;1;-1;0;unknown;no;0;0.0578864965549696
49;technician;divorced;secondary;no;265;yes;no;unknown;12;may;274;6;-1;0;unknown;no;0;0.0696946596858239
35;blue-collar;single;secondary;no;0;yes;no;cellular;16;apr;1174;1;345;4;other;yes;1;0.723779479325567
57;admin.;divorced;unknown;no;4012;no;no;cellular;20;nov;915;1;-1;0;unknown;no;0;0.605970739953577
42;blue-collar;married;primary;no;1520;yes;no;cellular;5;feb;115;1;-1;0;unknown;no;0;0.0627337502719891
36;blue-collar;divorced;secondary;no;-140;yes;no;unknown;26;may;222;2;-1;0;unknown;no;0;0.0726592872199116
75;retired;divorced;primary;no;852;no;no;cellular;15;mar;341;1;-1;0;unknown;no;0;0.187571974220133
38;blue-collar;single;secondary;no;578;yes;no;unknown;21;may;112;2;-1;0;unknown;no;0;0.0523349786859544
40;blue-collar;married;primary;yes;0;yes;no;unknown;6;may;64;2;-1;0;unknown;no;0;0.0449548899264483
38;services;single;secondary;no;2253;yes;no;cellular;13;may;937;3;-1;0;unknown;yes;1;0.500360083964253
34;management;single;tertiary;no;1171;yes;no;cellular;10;jul;129;1;-1;0;unknown;no;0;0.058955081338312
29;technician;single;tertiary;no;452;yes;no;cellular;11;may;59;1;-1;0;unknown;no;0;0.042834584632915
28;admin.;married;secondary;no;-97;yes;no;cellular;29;jan;79;1;225;2;success;no;0;0.0446996433037809
79;retired;married;secondary;no;4738;no;no;telephone;9;jul;151;5;-1;0;unknown;no;0;0.0821852414319183
51;admin.;divorced;secondary;no;467;yes;no;unknown;19;may;83;1;-1;0;unknown;no;0;0.0615654217079084
32;student;single;tertiary;no;0;no;no;cellular;6;aug;101;5;3;6;other;no;0;0.0341134657511663
36;management;married;tertiary;no;495;no;no;cellular;5;aug;157;3;97;2;success;yes;1;0.0537588565804481
38;entrepreneur;married;secondary;no;157;no;yes;cellular;15;may;57;11;366;1;other;no;0;0.0172715166716875
49;self-employed;married;secondary;no;358;yes;yes;unknown;13;may;176;3;-1;0;unknown;no;0;0.0673380650784988
42;services;married;secondary;no;292;yes;no;cellular;11;may;222;3;-1;0;unknown;no;0;0.0718163255042857
43;blue-collar;married;primary;no;7343;yes;no;unknown;2;jun;217;4;-1;0;unknown;no;0;0.0764658887669365
34;blue-collar;married;secondary;no;-563;yes;no;unknown;26;may;252;1;-1;0;unknown;no;0;0.0853113616086839
59;retired;single;secondary;no;351;yes;no;unknown;27;may;1063;5;-1;0;unknown;yes;1;0.61781385567216
35;unknown;married;primary;no;365;no;no;cellular;29;aug;41;2;-1;0;unknown;no;0;0.0392874051261209
33;blue-collar;single;secondary;no;13494;yes;no;unknown;20;jun;27;25;-1;0;unknown;no;0;0.00477164352336685
34;admin.;single;secondary;no;846;yes;no;cellular;17;apr;758;2;-1;0;unknown;no;0;0.348489241964862
64;retired;married;secondary;no;1574;no;no;telephone;29;jul;301;3;-1;0;unknown;yes;1;0.124817809681006
34;entrepreneur;married;tertiary;no;-28;yes;no;cellular;16;jul;574;1;-1;0;unknown;no;0;0.230835885667079
77;retired;married;tertiary;no;0;no;no;cellular;16;oct;847;1;60;1;success;yes;1;0.587879179725284
